ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
4608
ITEM: BOX BOUNDS pp pp pp
-1.9532111714571698e-01 3.9523321117145848e+01
-1.6915305391253455e-01 3.4228201053912649e+01
-2.1476581908455117e-01 4.3457965819084727e+01
ITEM: ATOMS id type xu yu zu 
774 2 13.1062 16.4169 6.15608 
792 2 18.0109 16.4253 6.12948 
791 1 18.4659 15.1182 6.88672 
787 2 18.6548 11.7193 9.72157 
216 2 17.8132 16.3589 0.70223 
215 1 18.6139 15.1348 1.37231 
773 1 13.5933 15.175 6.98353 
197 1 13.6215 15.0688 1.42049 
214 2 17.5449 14.5387 2.42047 
190 2 13.0853 9.30323 3.85801 
789 2 18.6103 14.0252 5.75719 
200 2 16.2161 9.51752 0.232828 
776 2 16.2242 9.63074 5.76138 
201 2 15.2133 10.3668 2.59372 
777 2 15.0328 10.3851 7.97889 
202 1 16.212 10.7231 1.29471 
203 2 15.5637 12.0083 0.617048 
778 1 16.0734 10.8263 6.80004 
779 2 15.5574 12.0749 6.0728 
204 2 15.5194 13.5546 4.00347 
205 1 16.1863 14.7881 3.18811 
780 2 15.3761 13.6632 9.47937 
781 1 16.0455 14.9812 8.81106 
206 2 15.0913 15.232 2.05868 
782 2 15.016 15.3974 7.6675 
207 2 16.2299 15.981 4.26647 
783 2 16.2288 16.1397 9.80807 
191 1 13.7538 10.5658 3.20641 
767 1 13.6685 10.5113 8.76798 
208 2 18.1105 9.27188 4.00311 
209 1 18.681 10.5635 3.14425 
784 2 17.8663 9.30208 9.25062 
785 1 18.5036 10.5633 8.612 
210 2 17.6337 10.9354 1.95798 
786 2 17.4927 11.0421 7.48883 
193 2 13.7428 11.6508 4.3829 
769 2 13.8329 11.6695 9.82568 
211 2 18.7255 11.758 4.15683 
788 1 19.5156 12.9379 4.96739 
1154 2 1.3866 1.18091 11.1797 
1730 2 1.29332 1.0243 16.6563 
1155 2 0.0893138 1.73158 13.3989 
1731 2 0.0749549 1.91211 18.948 
1173 2 5.07596 1.7175 13.2776 
1749 2 5.03017 1.82921 18.79 
1156 1 1.191 2.2515 12.3314 
1157 2 0.525356 3.56513 11.59 
1732 1 1.12374 2.23799 17.7572 
1733 2 0.511172 3.48697 16.901 
1174 1 6.16925 2.33158 12.2434 
1175 2 5.53048 3.61083 11.4953 
1750 1 6.16596 2.29035 17.7021 
1751 2 5.73333 3.6428 17.0235 
1158 2 0.646117 4.86565 14.7507 
1159 1 1.12739 6.29433 14.1322 
1734 2 0.521913 4.98112 20.3441 
1735 1 1.2458 6.21245 19.5755 
1176 2 5.62613 4.97909 14.6321 
1177 1 6.11485 6.32254 13.9787 
1752 2 5.67607 4.92429 20.3953 
1753 1 6.16461 6.23362 19.598 
1160 2 0.0220541 6.68034 13.0022 
1736 2 0.138698 6.66829 18.5387 
1178 2 5.05867 6.81348 12.8924 
1754 2 5.09729 6.67998 18.4861 
1161 2 1.24839 7.4286 15.1854 
1737 2 1.42314 7.41128 20.6254 
1162 2 3.19734 0.505823 14.8572 
1163 1 3.73865 1.83444 14.1338 
1738 2 3.0021 0.75185 20.2139 
1739 1 3.62826 2.00239 19.5506 
1164 2 2.62741 2.35479 13.094 
1740 2 2.57093 2.46426 18.4242 
1165 2 4.04288 2.99399 15.2099 
1741 2 3.79172 3.12298 20.7246 
1167 2 3.68619 5.41424 11.1807 
1742 1 4.83536 4.25535 15.8145 
1743 2 3.93522 5.36648 16.5559 
1168 2 2.65539 6.15176 13.4166 
1744 2 2.6581 5.95088 18.8581 
1169 1 3.67717 6.64582 12.2107 
1170 2 3.08362 7.93979 11.464 
1745 1 3.71035 6.44502 17.7141 
1746 2 3.0579 7.73864 17.0043 
2318 1 4.61269 4.26049 21.4719 
1755 2 6.34867 7.36694 20.7561 
1748 2 6.29199 1.06774 16.6767 
1179 2 6.36455 7.41768 15.1522 
1729 1 2.14838 -0.0805756 15.8923 
2305 1 2.20204 -0.046116 21.3705 
1172 2 6.4885 1.26702 11.0841 
1190 2 11.3615 1.19442 11.159 
1766 2 11.2287 1.07117 16.677 
1191 2 10.0674 1.8353 13.3665 
1767 2 9.99311 1.86369 18.9221 
1192 1 11.1987 2.31108 12.3143 
1193 2 10.645 3.58741 11.6168 
1768 1 11.0808 2.21884 17.8213 
1769 2 10.6772 3.55441 17.1008 
1194 2 10.5475 4.93353 14.8798 
1195 1 11.1104 6.24751 14.1557 
1770 2 10.463 5.0054 20.358 
1771 1 11.1238 6.26784 19.615 
1196 2 10.1163 6.74475 12.958 
1772 2 10.146 6.83123 18.4976 
1197 2 11.2673 7.41936 15.2869 
1773 2 11.3937 7.42672 20.6932 
1180 2 8.04398 0.699937 14.7167 
1181 1 8.68689 2.04994 14.1107 
1756 2 8.15753 0.596187 20.2249 
1757 1 8.61191 1.99884 19.6245 
1182 2 7.46361 2.56474 13.0962 
1758 2 7.55149 2.45867 18.5045 
1200 2 12.6238 2.38051 13.1358 
1776 2 12.5185 2.32285 18.481 
1183 2 8.8753 3.06461 15.3747 
1759 2 8.84763 3.04817 20.7931 
1185 2 8.74289 5.20764 11.2646 
1760 1 9.69698 4.24404 16.0171 
1761 2 8.88321 5.32653 16.8114 
1186 2 7.58534 6.18462 13.2959 
1762 2 7.59121 6.13409 18.8358 
1204 2 12.5884 5.98703 13.5585 
1780 2 12.5461 5.98939 18.8836 
1187 1 8.71086 6.46569 12.2322 
1188 2 8.28169 7.78104 11.4474 
1763 1 8.68811 6.59257 17.8354 
1764 2 8.14258 7.88556 17.037 
2336 1 9.58275 4.25933 21.4973 
1782 2 13.0389 7.86401 17.1086 
1747 1 7.14116 -0.0155635 15.8635 
2323 1 7.13719 -0.0918585 21.339 
1765 1 12.1593 -0.132366 16.0524 
1206 2 12.8355 7.66378 11.7269 
2341 1 12.1478 -0.046698 21.4398 
1198 2 13.0695 0.524251 14.9305 
1774 2 13.1673 0.603541 20.3948 
1796 1 19.5721 4.14608 15.9864 
1208 2 16.1918 1.10567 11.2117 
1784 2 16.1446 0.961785 16.7692 
1209 2 15.1962 1.76957 13.5383 
1785 2 15 1.92941 18.9546 
1210 1 16.1561 2.20838 12.3753 
1211 2 15.6482 3.55748 11.5963 
1786 1 16.0624 2.23053 17.7699 
1787 2 15.5302 3.55122 17.0278 
1212 2 15.6683 4.83708 14.8054 
1213 1 16.0575 6.26602 14.1603 
1788 2 15.4887 5.00168 20.417 
1789 1 16.0361 6.25244 19.5919 
1214 2 14.9804 6.65054 13.0296 
1790 2 15.0472 6.69206 18.4109 
1215 2 16.0617 7.37119 15.3166 
1791 2 16.1126 7.56684 20.5946 
1199 1 13.728 1.82034 14.2814 
1775 1 13.5549 1.93802 19.6636 
1216 2 17.8182 0.643777 14.9516 
1217 1 18.6005 1.84607 14.205 
1792 2 17.8461 0.779187 20.3564 
1793 1 18.5293 2.06144 19.6153 
1218 2 17.6086 2.37453 13.0454 
1794 2 17.5405 2.44999 18.4073 
1201 2 13.8132 2.9746 15.3275 
1777 2 13.5854 3.2032 20.6858 
1219 2 18.8571 2.98951 15.2652 
1795 2 18.7508 3.16609 20.7161 
1203 2 13.7925 5.28257 11.282 
1778 1 14.6567 4.17921 15.8887 
1779 2 13.7765 5.3961 16.6016 
1221 2 18.818 5.54971 11.2163 
1797 2 18.7038 5.20218 16.8021 
1222 2 17.449 6.10667 13.4127 
1798 2 17.5075 5.96212 19.0793 
1205 1 13.5777 6.42068 12.3875 
1781 1 13.6386 6.53526 17.7313 
1223 1 18.592 6.6296 12.3944 
1224 2 18.0976 7.98349 11.6009 
1799 1 18.5207 6.39006 17.9206 
1800 2 17.8827 7.65285 17.118 
2354 1 14.5093 4.22026 21.4452 
1783 1 17.0099 -0.168188 16.008 
2359 1 17.0641 -0.0904422 21.3966 
2372 1 19.6418 4.23933 21.4725 
1873 1 2.13438 8.49864 15.9481 
2449 1 2.20962 8.57487 21.3222 
1298 2 1.27504 9.73636 11.1001 
1874 2 1.30528 9.645 16.6346 
1892 2 6.41332 9.82468 16.5838 
1299 2 0.0910036 10.3783 13.4328 
1875 2 0.0975158 10.2421 18.875 
1317 2 5.18417 10.4374 13.3677 
1893 2 5.14968 10.3321 18.8226 
1300 1 1.18261 10.7852 12.3531 
1301 2 0.717899 12.1827 11.5712 
1876 1 1.11281 10.7395 17.7465 
1877 2 0.586796 12.1804 17.0982 
1318 1 6.18367 10.8875 12.2392 
1319 2 5.62687 12.1584 11.4701 
1894 1 6.20457 10.9165 17.7267 
1895 2 5.51029 12.2099 17.105 
1302 2 0.549394 13.425 14.8145 
1303 1 1.24858 14.7734 14.0878 
1878 2 0.795501 13.5149 20.3013 
1879 1 1.27375 14.8006 19.4655 
1320 2 5.54395 13.464 14.7198 
1321 1 6.07616 14.8009 14.089 
1896 2 5.62634 13.5555 20.1063 
1897 1 6.26552 14.9286 19.4682 
1304 2 0.176856 15.3021 12.9666 
1880 2 0.0933835 15.0909 18.4417 
1322 2 4.98128 15.3873 13.058 
1898 2 5.1718 15.3403 18.4255 
1305 2 1.51162 15.9578 15.1381 
1881 2 1.27246 15.9238 20.6511 
1306 2 3.17004 9.1035 14.7597 
1307 1 3.75698 10.4872 14.1493 
1882 2 3.12768 9.2146 20.2364 
1883 1 3.68021 10.5426 19.4852 
1308 2 2.58152 10.9534 13.0409 
1884 2 2.57103 10.9137 18.4285 
1309 2 3.82499 11.6484 15.2784 
1885 2 3.82064 11.6926 20.5767 
1311 2 3.89906 13.9969 11.1123 
1886 1 4.68249 12.8376 15.9408 
1887 2 3.81483 14.0545 16.5456 
1312 2 2.58515 14.5464 13.3211 
1888 2 2.70343 14.6848 18.8335 
1313 1 3.62187 15.0939 12.2271 
1314 2 3.00306 16.4549 11.569 
1889 1 3.81932 15.246 17.6912 
1890 2 3.12688 16.5429 17.0944 
2462 1 4.68525 12.8536 21.2273 
2588 1 39.582 12.8678 21.4484 
1316 2 6.31394 9.66573 11.1918 
1323 2 6.29464 15.8461 15.3077 
1899 2 6.36616 16.0793 20.5929 
1891 1 7.2376 8.56301 15.9122 
2467 1 7.24276 8.53763 21.3681 
2485 1 12.1941 8.62896 21.4275 
1909 1 12.1145 8.57054 16.0443 
2053 1 12.057 17.0118 15.9913 
2480 1 9.68039 12.8563 21.4797 
1334 2 11.2869 9.7464 11.0684 
1910 2 11.2464 9.69274 16.7274 
1335 2 10.1353 10.4207 13.3991 
1911 2 9.99565 10.5095 18.8769 
1336 1 11.1694 10.9149 12.2106 
1337 2 10.5752 12.1655 11.4743 
1912 1 11.1037 10.8916 17.7624 
1913 2 10.7061 12.2197 16.9011 
1338 2 10.5142 13.4784 14.6154 
1339 1 11.0572 14.8703 14.0029 
1914 2 10.5273 13.4792 20.2575 
1915 1 11.0991 14.8814 19.6584 
1340 2 9.98097 15.2669 12.8976 
1916 2 10.0993 15.2679 18.4282 
1341 2 11.2402 15.8973 15.2565 
1917 2 11.1121 15.9125 20.8401 
1324 2 8.22363 9.18295 14.7624 
1325 1 8.66716 10.54 14.046 
1900 2 8.07035 9.24071 20.1678 
1901 1 8.61743 10.6415 19.5821 
1326 2 7.6453 11.0388 12.9323 
1902 2 7.60865 11.1724 18.4519 
1344 2 12.5339 10.954 12.9889 
1920 2 12.4801 11.0903 18.5434 
1327 2 8.75117 11.691 15.1775 
1903 2 8.77274 11.6882 20.8292 
1329 2 8.70522 13.8554 11.1005 
1904 1 9.6695 12.8505 15.7668 
1905 2 8.88407 14.0994 16.4322 
1330 2 7.42871 14.6011 13.3313 
1906 2 7.67953 14.6736 18.7524 
1348 2 12.5705 14.7654 13.4687 
1924 2 12.6078 14.717 19.0353 
1331 1 8.55287 15.0217 12.1668 
1332 2 7.91419 16.2943 11.4867 
1907 1 8.69353 15.1081 17.6028 
1908 2 8.09266 16.4903 17.0007 
1342 2 12.9935 9.28384 14.8452 
1921 2 13.8182 11.7025 20.8068 
1918 2 13.0515 9.29829 20.2993 
1350 2 13.1357 16.4539 11.659 
1926 2 13.0802 16.3411 17.066 
1923 2 13.8361 13.8729 16.7867 
1927 1 17.0133 8.50047 16.074 
2503 1 16.9745 8.65053 21.3953 
1922 1 14.6299 12.8383 15.9562 
1940 1 19.5135 12.7767 16.0453 
2516 1 19.6121 12.8538 21.5298 
1347 2 13.7367 13.92 11.385 
1939 2 18.7471 11.7282 20.8778 
1941 2 18.6828 13.9705 16.6827 
2498 1 14.703 12.8853 21.4798 
1944 2 17.9693 16.4625 17.0958 
1943 1 18.6425 15.1808 17.8064 
1363 2 18.7364 11.5853 15.3863 
1368 2 17.9359 16.5318 11.6544 
1367 1 18.5526 15.171 12.2938 
1925 1 13.6744 15.0839 17.8603 
1365 2 18.6496 13.9753 11.1654 
1349 1 13.7274 15.1201 12.3817 
1942 2 17.5686 14.7506 18.9309 
1366 2 17.506 14.6467 13.4334 
1352 2 16.293 9.70462 11.1747 
1928 2 16.3012 9.68862 16.7827 
1353 2 15.0225 10.4563 13.4244 
1929 2 14.9908 10.5922 18.8289 
1354 1 16.1185 10.7836 12.3158 
1355 2 15.5858 12.1502 11.6527 
1930 1 16.1167 10.9378 17.7698 
1931 2 15.6906 12.2028 16.9789 
1356 2 15.3854 13.5441 14.6939 
1357 1 16.1131 14.8618 14.1351 
1932 2 15.5014 13.5252 20.2099 
1933 1 16.134 14.889 19.5632 
1358 2 15.1045 15.3493 13.0376 
1934 2 15.1051 15.3524 18.4816 
1359 2 16.2232 15.9207 15.2743 
1935 2 16.2294 16.0183 20.7529 
1343 1 13.6168 10.5813 14.1476 
1919 1 13.5594 10.6593 19.6089 
1360 2 17.9638 9.19618 14.9 
1361 1 18.6075 10.4901 14.2127 
1936 2 17.9378 9.33426 20.3306 
1937 1 18.6121 10.6357 19.6874 
1362 2 17.561 10.9074 13.049 
1938 2 17.5463 11.1868 18.5435 
1345 2 13.8176 11.6424 15.3165 
2306 2 1.37651 1.06912 22.1047 
2882 2 1.28503 1.1074 27.629 
2307 2 -0.00889583 1.6855 24.2917 
2883 2 0.158184 1.80316 29.8376 
2325 2 5.01705 1.56371 24.2141 
2901 2 5.20258 1.76164 29.8195 
2308 1 1.13037 2.18039 23.2333 
2309 2 0.678379 3.5341 22.4935 
2884 1 1.22008 2.23788 28.7341 
2885 2 0.62806 3.57939 28.0712 
2326 1 6.08991 2.15883 23.1365 
2327 2 5.48548 3.54035 22.6035 
2902 1 6.19306 2.27601 28.6719 
2903 2 5.54268 3.59829 28.0678 
2310 2 0.648877 5.01212 25.8585 
2311 1 1.1913 6.33855 25.1584 
2886 2 0.658679 4.8216 31.4042 
2887 1 1.23932 6.07389 30.5503 
2328 2 5.54277 4.97783 25.7965 
2329 1 6.06811 6.28157 25.0468 
2904 2 5.59888 4.97253 31.2939 
2905 1 6.12086 6.23488 30.5146 
2312 2 0.129394 6.7038 23.9804 
2888 2 0.160959 6.57776 29.5592 
2330 2 5.04522 6.82192 23.9307 
2906 2 5.02568 6.54095 29.3685 
2313 2 1.35765 7.47762 26.1928 
2889 2 1.42437 7.25623 31.67 
2314 2 3.07876 0.562572 25.8799 
2315 1 3.65782 1.77912 25.0642 
2890 2 3.16109 0.632615 31.2023 
2891 1 3.73939 1.94329 30.4879 
2316 2 2.49948 2.25365 24.0439 
2892 2 2.66264 2.362 29.4376 
2317 2 3.96321 3.00425 26.1413 
2893 2 3.86233 3.12966 31.5583 
2319 2 3.78286 5.4314 22.1824 
2894 1 4.63193 4.20046 26.8605 
2895 2 3.64762 5.27525 27.5275 
2320 2 2.5763 6.1529 24.409 
2896 2 2.62924 5.86041 29.8295 
2321 1 3.63489 6.6026 23.288 
2322 2 3.12127 7.89671 22.4894 
2897 1 3.58064 6.39874 28.7334 
2898 2 3.03902 7.74169 28.1074 
3470 1 4.74549 4.19909 32.3628 
2907 2 6.12621 7.40955 31.6296 
2900 2 6.35173 1.24979 27.5024 
2324 2 6.29662 1.11075 21.9483 
3457 1 2.28405 -0.0655684 32.4117 
2331 2 6.16944 7.40264 26.2398 
2881 1 2.05986 -0.121874 27.0092 
2342 2 11.2584 1.18511 22.0701 
2918 2 11.1261 0.968052 27.7066 
2343 2 9.96124 1.76808 24.2414 
2919 2 10.0556 1.84042 29.9487 
2344 1 11.0562 2.35496 23.2094 
2345 2 10.622 3.69604 22.6075 
2920 1 11.0646 2.18164 28.6985 
2921 2 10.488 3.41474 27.8874 
2346 2 10.5954 5.00536 25.8479 
2347 1 11.1299 6.31317 25.1356 
2922 2 10.4349 4.92744 31.3277 
2923 1 11.0658 6.17493 30.6336 
2348 2 10.0603 6.76063 24.0106 
2924 2 10.0144 6.6521 29.477 
2349 2 11.2525 7.45907 26.2417 
2925 2 11.1806 7.40108 31.73 
2332 2 8.08613 0.598498 25.7287 
2333 1 8.59233 1.98556 25.013 
2908 2 8.06679 0.604428 31.2091 
2909 1 8.62308 1.96022 30.5589 
2334 2 7.47377 2.34668 23.874 
2910 2 7.59525 2.43605 29.3898 
2352 2 12.4542 2.45218 24.0238 
2928 2 12.4748 2.46574 29.4178 
2335 2 8.75258 3.11005 26.0933 
2911 2 8.59012 3.00523 31.7155 
2337 2 8.75125 5.34369 22.2836 
2912 1 9.57336 4.22073 26.8302 
2913 2 8.7047 5.27239 27.6914 
2338 2 7.55958 6.19448 24.4049 
2914 2 7.57837 6.13697 29.8864 
2356 2 12.5273 6.1742 24.377 
2932 2 12.5456 5.96611 30.0528 
2339 1 8.68619 6.59279 23.3 
2340 2 8.17957 7.92725 22.4851 
2915 1 8.58994 6.46636 28.7223 
2916 2 8.13207 7.77365 27.9284 
3488 1 9.51347 4.11247 32.3529 
